,Name,Season,playerid,weightwRC,weightHR,weightPA,weightAB,weightR,weightH,weight2B,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI
464,Miguel Andujar,2019,15878,1.275640681496749,1.1981234286726827,1.015303943670274,1.2510921581217418,1.1063311690316315,1.5430469590043658,2.6811475666879288,90.68483288275209,91.61043743784927,87.24411197503275,90.89521101495644,90.91407647435786,92.51676375634682,90.75277829745784
313,Christian Yelich,2019,11477,2.2097199251917443,1.4090589120661436,1.405074207626182,1.3237973959315341,2.1461518140146367,1.7920693122098268,1.4391756239565838,89.89772089794673,91.58179643955307,92.10495459413701,90.13102928775419,90.45511287119493,91.97618718464574,90.09525205687956
104,Mike Moustakas,2019,4892,0.8843848473452599,1.5999053018030842,1.1335562779891002,1.2110300883081826,0.5254938556231559,0.9707744357725849,0.9527366130534736,93.58765904492469,90.52316668410118,88.8425129601864,93.55367788429356,93.10498774236933,93.22377779397326,93.51208920319291
128,Freddie Freeman,2019,5361,1.991180630440463,1.0574997730770421,1.2907856387035173,1.1672585675859608,1.4637695157445394,1.612485884417427,2.080861127701112,92.9861405285706,90.23642023172252,91.34418912216259,92.87781891783072,93.69224570929977,92.00896802496197,92.8906993513155
68,Anthony Rizzo,2019,3473,1.8008399543667655,1.278479803298763,1.4638700610025812,1.2251260017611016,1.1266401660039558,1.298813497206702,1.0562342749477522,95.00031979157839,90.13208381259858,92.74814795839043,94.77397589208053,95.26074980579617,92.95734745932688,94.83893639724405
416,Joey Gallo,2019,14128,0.849136573998279,2.534048156831268,0.734537228108815,0.5960031276518776,1.1022693696371666,-0.1258816966130037,0.1144055517098157,86.80352893112502,89.41156248331124,81.05413166189517,87.14051147919972,86.68303735118963,89.79389817993784,87.05628564978797
31,Edwin Encarnacion,2019,2151,1.2967896455049375,1.9815980812769658,1.0965611342915904,0.904629443252629,1.1103929684260962,0.6451298200423665,-0.21678696635187633,91.24718004443233,88.30468086976668,86.20816560091052,91.17490263282042,91.05174757270598,90.58456239676161,91.23055646815712
199,Matt Carpenter,2019,8090,1.7056696163299168,1.5597271144900442,1.3020163073259756,0.9676901086998979,1.8780730539799557,0.7241465282710224,1.760018375828848,90.43844795592057,87.7570526297743,90.78495381895131,90.19606513895893,91.4527736877017,88.34878995949981,90.29712775701744
322,Nicholas Castellanos,2019,11737,1.4025344655458802,0.8365197428553213,1.312586348382407,1.4313714722827577,0.9885389865921503,1.6100914387135283,2.0498118291328282,85.1012968422117,87.32205477844681,87.61540851680515,85.46574403943328,85.11565669608193,88.28409700295774,85.29850151049214
116,Justin Upton,2019,5222,1.2439172354844659,1.6601725827726446,1.1137374510082916,1.0352021152375623,1.2322469502600422,0.8678132705049424,0.5904947964234979,87.9700178557445,86.86258406328217,90.4710032670597,88.00761922900318,87.93428573999628,88.29470249173593,88.009143152273
482,Yasmany Tomas,2019,17171,0.7469165812920341,1.5999053018030842,0.7312340902786802,0.9320793799767343,0.6595332356404964,0.9204910759907129,0.9216873144851899,87.42803921969279,86.78081799287898,86.3771263627181,87.56142759935204,87.00823635775112,88.56283434161605,87.47721421182351
316,Bryce Harper,2019,11579,1.7691165083544824,1.6501280359443844,1.156017615234017,0.7584770774513117,1.7440336739626152,0.6978076255281371,1.0148352101900409,93.01446780786836,86.6749040516971,90.35286175120491,92.5017211177915,93.93912495444785,88.51508396260584,92.70491725769011
487,Alex Bregman,2019,17678,1.7655916810197843,1.007277038935742,1.1903702486674188,1.0307507741471669,1.4922021115057937,1.17669676630787,2.3292555162473807,85.59665596260115,86.30467787164275,88.3462014129596,85.71948655772695,86.47596014728906,86.69537359891534,85.66230756400905
461,Aaron Judge,2019,15640,1.691570306991124,1.9514644407921855,0.6585650580157145,0.35117936768012764,1.4840785127168636,0.5062519692162438,0.1558046164675272,88.303057576899,85.72456631645684,84.19986226341192,88.18858923556314,88.89352728155114,87.29888553340791,88.27763904361481
359,Eugenio Suarez,2019,12552,1.3708110195335974,1.529593474005264,1.0807060727069433,0.9535941952469791,1.0372805793257287,0.9468299787335981,0.21790321360409445,88.00885912994333,85.67326111796552,87.93991005338628,87.99416211378596,87.90253691293293,87.84714427769966,88.01523549854772
462,Jose Abreu,2019,15676,1.102924142096542,1.0574997730770423,1.000770137217681,1.0663615028703304,0.8220052114190909,1.1647245377883768,1.7186193110711363,87.19774430217043,85.00479640236259,86.67029435650298,87.15699311939275,87.29941989404838,86.80491322279016,87.12013243412952
272,Marcell Ozuna,2019,10324,1.1839951707945982,1.2182125223292029,1.2485054744777915,1.3683108068354888,0.8544996065748098,1.5406525133004672,-0.020141408752746726,86.17666976527003,84.8077911393805,83.29322383441543,86.31204389069924,85.42213230302576,87.31089028611078,86.2730081520306
367,Anthony Rendon,2019,12861,1.6281234149665587,0.8867424769966215,1.0047339026138427,0.9061132236160941,1.236308749654507,1.2796579315755128,2.215408088163674,87.95879363302237,84.7492972114857,86.79393137141297,87.77348722089887,88.75412449791419,86.31203106484796,87.79873229219672
374,Javier Baez,2019,12979,1.000704149390297,1.3688807247531034,0.8726083894084502,1.0537493697808766,1.3134829381493394,1.1958523319390593,1.242530066357454,84.00221687161968,84.05629912625429,88.68198752971283,84.09452188068472,83.96676325250027,84.82226940199793,84.05666315133453
330,Travis Shaw,2019,11982,0.9830800127168067,1.5095043803487438,0.8897847061251511,0.7703473203590328,0.7935726156578369,0.5301964262552306,0.6525933935600652,86.52576469204631,83.37092332660191,85.0474034612817,86.39828195133822,86.55278097849065,85.37834690779549,86.42912754076379
467,Cody Bellinger,2019,15998,1.176945516125202,1.4191034588944036,1.0205889641984898,0.9610130970643047,1.1835053575264638,0.8223188021308676,0.6525933935600652,81.92742287259468,82.90424451996307,87.64493923281762,82.13035263648116,81.92820379277643,83.72040682958469,82.08071500300304
218,Justin Smoak,2019,9054,1.025377940733184,1.278479803298763,0.8541108175596952,0.716189337092555,0.5376792538065505,0.4655463922499666,0.9320370806746179,82.43962255981246,82.17060834301901,82.63595186461217,82.59051146624833,82.51156510566365,83.73873387115933,82.51453123884717
30,David Peralta,2019,2136,1.2615413721579563,1.0173215857640021,0.9948244891234382,1.0767479654145866,0.8666850047582044,1.3275468456534858,0.5904947964234979,79.931919730351,81.85323505270789,84.84198881937343,80.30724065154013,79.61559699883762,83.20450130112314,80.18268989101576
389,Max Muncy,2019,13301,1.205144134802787,2.001687174933486,0.18951948613657127,-0.06947236536224263,0.7813872174744423,-0.03728720556875306,-0.4237822901404338,82.04451896906205,81.13698415451992,75.41584799264068,82.13822487776525,82.28329228606397,82.851131063763,82.1431355837031
87,Joey Votto,2019,4314,2.153322687836575,0.5854060721488205,1.329762665099108,0.8957267610718381,1.0697749744814475,1.2461356917209314,0.9630863792429014,84.13997566052977,80.75673635476359,82.6841158406564,84.03338271068597,84.86169036025336,83.16048665090524,84.08238453050562
243,Kyle Seager,2019,9785,0.46845522185088434,0.9269206643096617,1.2438810815156032,1.3245392861132668,0.48487586167850727,0.7576687681256038,1.4495253901460114,81.40615340267183,80.37248750732002,78.43419255442858,81.4493905854963,81.04906614593355,81.76539365314514,81.3794804921445
245,Brian Dozier,2019,9810,0.954881394039222,1.1981234286726827,1.3707215741927796,1.291154227935301,1.4231515217998907,0.776824333756793,0.9734361454323293,79.2674271407606,79.93925471862566,84.9971311485753,79.35683411956924,79.31414476040987,80.09608572921488,79.35090245790524
35,Carlos Santana,2019,2396,1.2897399908355411,0.9670988516227018,1.4797251225872285,1.1954503944917985,1.1916289563153937,0.7361187567905156,1.0251849763794687,81.33996016832717,79.90487835628686,84.59369840069914,81.29426763678646,81.65243526383956,80.95060198792996,81.3237190670666
423,Mitch Haniger,2019,14274,1.317938609513126,0.7963415555422811,0.9829331929349527,0.9164996861603502,1.0007243847755452,1.06894670963243,1.3460277282517328,79.1326335754795,79.2255835040212,83.79135125659329,79.26226192013607,79.44139829211213,80.26569643156398,79.2085783927675
246,Andrew McCutchen,2019,9847,1.4025344655458802,0.7762524618857611,1.4493362545499882,1.2451570366678812,1.2322469502600422,1.064157818224633,0.8802882497274784,79.09088330373461,78.60229398279994,83.45151565157471,79.15155643125712,79.28661614720468,79.63167478943335,79.15332803808994
473,Rhys Hoskins,2019,16472,0.95840622137392,1.4191034588944036,0.48415938058459634,0.27624845932513764,0.7163984271630044,0.08482952533007887,0.7871403540226276,79.81544423538602,78.39583710987483,77.7614838471277,79.79683215041777,80.24804630575315,79.64766484469578,79.7966031464082
69,Eric Hosmer,2019,3516,1.0571013867454666,0.5753615253205604,1.4658519437006623,1.5196564039089342,1.0088479835644746,1.46403025077571,0.9527366130534736,79.09335968233964,78.11518965715064,79.81399073975362,79.14748004854675,78.79413967352758,79.55405345322032,79.12464189290442
273,Scooter Gennett,2019,10339,1.1205482787700323,0.8264751960270613,0.8838390580309086,0.9951400454240031,1.0413423787201936,1.3634635312119658,0.6732929259389209,78.28498311604244,77.41353849469658,81.32471225827629,78.35335039154913,78.14220798756436,78.86885722048689,78.33571558516712
447,Trey Mancini,2019,15149,0.6129731425735064,0.8967870238248816,1.1143980785743184,1.2310611232149622,0.48893766107297204,0.977957772884281,0.2903515769300895,76.64944649526834,77.1448209416273,77.09405993692133,76.89049399695458,75.91661063163232,78.73816844831747,76.79790565646721
157,Adam Jones,2019,6368,0.6517462432551855,0.4648715102096999,1.1441263190455317,1.3697945871989539,0.39957807439474513,1.4281135652172299,1.0562342749477525,78.75613457099202,76.9365822270531,75.01380498417686,78.80117494218611,78.14416004216076,79.09784697903231,78.73575660219828
302,Jesus Aguilar,2019,11342,0.743391753957336,1.4291480057226635,0.24567282924886308,0.17609328479123987,0.49706125986190175,0.2668073988263774,0.0937060193309599,80.71534733217678,76.3553901350405,75.67725541066223,80.49505641405534,80.75114670213863,78.73893046102474,80.5614182178324
364,George Springer,2019,12856,1.2650661994926546,1.1278116008748624,1.20754656538412,1.1190357057733433,2.05679222733641,1.056974481112937,0.6318938611812095,76.54490856500902,76.12711595921675,82.75342095425228,76.4686125055264,76.91232142431751,75.94542313848083,76.56755728515007
180,Salvador Perez,2019,7304,0.09834835170758408,1.1479006945313825,0.5178513864519716,0.6998677530944382,-0.07159065536317921,0.40568524965249997,0.2800018107406617,77.2958808517152,75.64955707417776,72.49042546493331,77.36803158761948,76.53030205214263,77.87463582585286,77.29387339844662
90,Jed Lowrie,2019,4418,1.134647588108825,0.31420330778579936,1.2293472750630097,1.1657747872224955,0.8057580138412315,1.0976800580792143,1.7600183758288477,74.47414870760778,75.4608876028149,77.6994786884935,74.66807345016869,74.72954675271383,76.17748153661489,74.57486647330161
149,Didi Gregorius,2019,6012,0.7715903726349208,1.0675443199053023,0.7913511987871338,0.8489876796226858,1.0697749744814478,0.8821799447283343,0.4145487712032241,77.83935952372752,75.15964665722872,79.2607555140117,77.69227602536765,77.72166196865793,76.54624977825422,77.7557287877899
336,Eddie Rosario,2019,12155,0.7187179626144493,0.8465642896835813,0.7596410756178397,0.9432077327027228,1.029156980536799,1.1288078522298968,0.9423868468640457,76.7633361052394,75.04412313560314,78.64663216003785,76.69633758100485,76.64311132597265,76.17366861266404,76.71132970301626
339,Xander Bogaerts,2019,12161,1.1557965521170135,0.38451513558361966,1.0443715565754603,1.0381696759644925,1.1022693696371666,1.1790912120117687,1.9566639334279774,75.02923526796067,75.03999482804305,78.71035008911761,75.08400273438698,75.50543293339277,75.52467315324796,75.0435944215567
132,Jose Altuve,2019,5417,1.751492371680992,0.23384693315971905,1.171872676818664,1.165032897040763,1.5856234975784853,1.8830582489579764,1.2632295987363098,75.12468967954209,74.78016637629003,78.41354711046327,75.17987509699496,75.56492214330255,75.61855783766532,75.1896081455426
426,Matt Olson,2019,14344,0.6623207252592798,1.248346162813983,0.4920869113769199,0.4327872876707109,0.5539264513844098,0.22131293045230271,0.2696520445512338,74.04021374136013,74.65046480365235,75.61761639555999,74.22676663236084,73.9572707059153,75.67636745860398,74.1675056430355
298,Jonathan Schoop,2019,11265,0.3274621284629604,0.9670988516227017,0.7629442134479745,0.9461752934296532,0.6757804332183558,0.7528798767178064,0.662943159749493,75.63925697434433,74.11654050253443,75.22878720574414,75.60896188944608,75.2173260589604,75.36591681435449,75.60106160890675
108,Asdrubal Cabrera,2019,4962,0.6552710705898837,0.5251387911792602,0.8039031225416461,0.8831146279823844,0.460505065311718,0.8390799220581583,1.3563774944411606,73.68537753962394,73.52175941886695,73.6559462019193,73.80093529746087,73.63002153142818,74.68283993615938,73.71993947796255
472,Michael Conforto,2019,16376,0.8279876099900904,1.1077225072183423,0.6427099964310673,0.4728493574842701,0.6676568344294261,0.276385181641972,0.20755344741466658,75.24210309019547,73.50575161327458,75.67213998533865,75.21149181380936,75.33160737103354,74.96486993721345,75.2339910418717
152,Eduardo Escobar,2019,6153,0.602398660569412,0.5653169784923003,0.7510529172594891,0.7977972570831382,0.4483196671283234,0.7169631911593264,1.4391756239565838,75.04412025919012,73.28027813412206,72.98436192588782,75.00369451472551,75.10520461418763,74.66803672737731,74.96925272434343
147,Nick Markakis,2019,5930,1.2227682714762773,-0.298514048738063,1.5860861607175694,1.5374617682705158,0.8341906096024856,1.6867137012382856,2.0912108938905396,77.81714580349501,73.05821816113516,72.27155541914668,77.51103566175925,78.1097554778184,75.09165031888968,77.56529925062391
496,Ronald Acuna Jr.,2019,18401,0.9936544947209011,1.0976779603900824,0.229157140098189,0.21244590369613606,0.9032411993083883,0.5134353063279399,0.5076966669080749,71.27869304746527,73.0245772659803,75.27914470624684,71.52992808923491,71.56148620950776,73.50082503480826,71.46519945958136
22,Miguel Cabrera,2019,1744,0.7442354448898607,0.7188740572036096,0.6012548354098408,0.5681503101668315,0.37134914501750865,0.6744113764932597,0.3356672987131286,75.31535148734369,71.7669630593853,72.74869111013766,75.17988376467616,75.19421907323628,74.0794779138667,75.20925292795819
402,Corey Seager,2019,13624,0.9874485309840295,0.5380722142949289,0.7835880436332825,0.7951687057769996,0.9562482578204492,1.0120282207429716,0.9566532700788011,72.34168965230097,71.7134355229015,75.63621848853498,72.37540509053699,72.51561768931998,72.64107237820812,72.36682954488208
488,Andrew Benintendi,2019,17901,1.3390875735213146,0.21375783950319896,1.3727034568908605,1.2822515457545098,1.687168482440107,1.4017746624743443,1.594422116798002,72.81386566911944,71.55067232604817,77.25928965608001,72.68309889312654,73.40319596941917,71.7106174249128,72.75357057586749
283,Corey Dickerson,2019,10762,0.6764200345980722,0.3242478546140594,0.7332159729767611,0.9305955996132692,0.5742354483567342,1.1335967436376941,1.3874267930094444,70.0032800860954,71.47241590293825,72.05971320263315,70.25502101638949,69.87387598100278,72.20692900957083,70.13551512627069
394,Stephen Piscotty,2019,13367,0.6305972792469968,0.6054951658053405,0.6334612105066899,0.6212273938307853,0.4726904634951127,0.5254075348474332,1.2218305339785984,72.24570110305564,71.43655963022546,71.71940149682003,72.27732329854835,72.39867540445718,72.51448066250552,72.23399505800917
139,Matt Kemp,2019,5631,0.4508310851773939,0.6758069936031608,0.387047128378633,0.4936222825727822,0.18024090709364243,0.6666798313774545,0.4869971345292192,74.04190290941872,70.43359171548279,69.82292290726133,73.90270045026625,73.78115007122305,72.76683312085311,73.91290161273494
211,Kendrys Morales,2019,8610,0.31688764645886613,0.8967870238248816,0.4920869113769199,0.49213850220931704,-0.039096260207460265,0.3027240843848574,-0.22713673254130418,73.58090154634472,70.33798992443792,69.56141235266486,73.51087863111175,73.03918630573575,72.90804844374301,73.51297316972241
357,C.J. Cron,2019,12546,0.3274621284629604,0.9369652111379216,0.26483102866364494,0.28663492186939354,0.07463412283755588,0.17102957067043076,0.2489525121723781,71.49792699569463,70.07990650047026,69.27513495082178,71.54109143836246,71.2525911989987,71.84328695327801,71.50048214319581
300,Whit Merrifield,2019,11281,1.1487468974476172,-0.19806858045546255,1.2821974803451668,1.350505442473907,1.0332187799312638,1.6555859070876031,1.7082695448817082,70.23447548121004,70.03336311335673,71.97499082689455,70.29942277821496,70.41252515515869,70.8069393679929,70.2621756025473
40,Yonder Alonso,2019,2530,0.489604185859073,0.7862970087140211,0.6711169817702267,0.6583219029174139,0.3833308768168856,0.47991306647335863,0.03160742219439269,71.55870253415715,69.7795561651761,70.9020215022312,71.5551569413331,71.21214900524352,71.50375882446455,71.55534400700977
232,Evan Longoria,2019,9368,0.23581661776080992,0.4146487760683997,0.8356132457109404,0.9706576694268283,0.17211730830471272,0.7169631911593264,0.9113375482957621,71.26414223823801,69.76135581205104,67.89845822997465,71.27851360665679,70.81732661482962,71.35991276962808,71.22706049347224
342,Maikel Franco,2019,12179,0.12654697038516885,0.7862970087140211,0.5059600902634862,0.6382908680106344,-0.018787263235135937,0.4559686094343719,0.010907889815536975,71.95728781714763,69.56204182275887,68.34406895346967,71.94322225126396,71.27456316466483,71.78434910015388,71.91711677409597
457,Hunter Renfroe,2019,15464,0.03490145968301832,1.0976779603900824,0.0005800022528600624,0.08335701207466792,-0.13657944567461702,-0.11151502238961167,0.2593022783618059,70.66488359437653,69.52359141906597,67.02895673645075,70.73007237728893,70.34857011109793,71.2030204798171,70.66800744184367
455,Kris Bryant,2019,15429,1.212193789472183,0.5351833380075202,0.6030723424694496,0.40088600985621015,1.0169715823534045,0.5804797860371025,1.0976333397054638,69.41334765436133,69.46237606833617,73.28649860244529,69.46603766321994,70.1353080231103,69.89952713851216,69.46389355631624
475,Matt Chapman,2019,16505,0.8597110560023731,0.5954506189770804,0.506620717829513,0.4862033807554564,1.0535277769035882,0.5086464149201426,1.5737225844191463,65.46026214905216,69.36818375718373,72.21804949024676,65.802136258103,66.04882941229285,68.52157068956602,65.69082341548379
312,Odubel Herrera,2019,11476,0.5142779772019597,0.3845151355836196,0.927440477388688,1.0515236992356791,0.4645668647061829,0.9468299787335982,0.5180464330975028,68.0521252569351,69.19827834772786,69.41546522921232,68.3002854138422,67.55463152228288,70.22149877012168,68.2075163340146
456,Ryon Healy,2019,15447,0.010227668340131613,0.8164306491988012,0.47491059466021895,0.6761272672789957,-0.0715906553631792,0.4559686094343719,-0.14433860302588117,69.59318378503424,69.12141240480557,67.66928904117336,69.75720506166383,68.70712090030567,70.99176116897235,69.67536214774287
197,Hanley Ramirez,2019,8001,0.5115968407997862,0.6887404167188295,0.5318889409770098,0.5258625698080747,0.3347929504673248,0.4732779373657718,0.30461800014484497,71.05517650995492,68.97612440282495,69.79163486079973,71.01811717026307,70.8777145854207,70.70314210862709,71.01842785618776
53,Shin-Soo Choo,2019,3174,1.0958744874271458,0.48496060386622,1.0470140668395682,0.8356336563514996,1.0372805793257287,0.7217520825671236,0.3731497064455125,68.86710509202518,68.60081423925932,72.75207320612584,68.91814316398455,69.08558554370504,69.33554395987713,68.94046161897437
432,Nomar Mazara,2019,14553,0.3873841931528281,0.49500515069448,0.7325553454107343,0.7926040258110101,0.2411678980106154,0.6163964715955825,0.4352483035820798,69.17815269561655,68.45232910564557,68.21694538827815,69.26915323057338,68.77587422558702,69.9529532973735,69.21794044478577
480,Gleyber Torres,2019,16997,0.4296821211692053,0.8967870238248816,0.20933831311738013,0.19760810006148455,-0.0715906553631792,0.2739907359380734,-0.5272799520347126,71.50073988604099,68.42830541049662,68.0460943375694,71.46260611841879,71.0455167026218,71.10301218048197,71.46551823377399
303,Yasmani Grandal,2019,11368,0.43673177583860145,0.8666533833401014,0.32230562690799064,0.2228323662403921,0.12743751496559916,-0.015737194233665076,0.22825297979352233,68.68327768033667,68.3971560722781,68.28067459269165,68.80524340142182,68.6223770876398,69.73712733665745,68.75179772951762
324,J.T. Realmuto,2019,11739,0.6869945166021665,0.37447058875535955,0.6242124245823124,0.6850299494597867,0.610791642906918,0.8007687907957797,0.9630863792429014,67.4261480278391,68.15922384298746,69.73688971099097,67.59013571287575,67.45889969844687,68.86877577857848,67.5232451333386
267,Randal Grichuk,2019,10243,0.07367456036469738,0.8967870238248816,0.034932635686262106,0.13528932479594818,0.11119031738773971,-0.07320389112723304,0.8802882497274784,66.56039693177706,67.87740779963005,65.4040826167617,66.77102132457097,66.52222341208133,68.4131321797328,66.66161472830704
404,Chris Taylor,2019,13757,0.8773351926758637,0.3142033077857993,0.9307436152188228,0.9276280388863388,1.1875671569209287,0.8151354650191716,1.4081263253883,62.905657145432045,67.85330232158171,72.57197668027386,63.33719579694128,63.23248253269036,66.76458633347234,63.211939159822855
474,Kyle Schwarber,2019,16478,0.39090902048752624,1.2182125223292029,0.33353629553044906,0.16199737133832093,0.371145478633491,-0.1785595020987743,-0.6721766786867028,70.91424908175739,67.85077652558968,68.80633492067513,70.7752917494091,70.73274439546266,69.6787029441378,70.84772314070716
10,Albert Pujols,2019,1177,-0.02149577767215126,0.6356288062901205,0.6757413747324155,0.8296985348976389,-0.11220864930782784,0.5182241977357371,-0.21678696635187628,70.40262821203069,67.70979351619907,65.89321379659732,70.3738837342085,69.47290717178882,70.09611668119095,70.35474974381944
377,Teoscar Hernandez,2019,13066,0.32393730112826236,0.6958960872596808,0.4669830638678954,0.5314586818411435,0.4564432659172532,0.20215736482111343,0.8181896525909113,62.27433798584397,67.50315445223121,67.94624745283068,62.80709917180771,62.15902806704879,66.99187209937422,62.622730243281595
345,Rougned Odor,2019,12282,0.23581661776080992,0.8063861023705412,0.8402376386731291,0.909822674524757,0.9113647980973181,0.4799130664733585,0.23860274598295023,67.8939586922876,67.42045637162731,69.92413639693015,67.88268463142829,67.5704771864972,67.82850508041157,67.90955573686291
504,Juan Soto,2019,20123,1.099399314761844,0.6958960872596808,0.27540106972007633,0.07148676916694671,0.8626232053637396,0.36976856409402,0.4041990050137962,67.93099041927974,67.0082495928651,69.88867158676332,67.92500883961665,68.53348311348168,67.88933896091282,67.95635535460713
501,Yuli Gurriel,2019,19198,0.5601007325530349,-0.057444924859822014,0.7794599025986485,0.9662063283364327,0.5661118495678045,1.2221912346819446,1.5426732858508623,68.67787350492416,66.78976936050384,66.89403546466681,68.60217637891189,68.67045184726902,67.99716169587936,68.58468997194935
439,Daniel Palka,2019,14897,0.00670284100543353,1.1981234286726827,-0.021881334992056658,0.09374347461892397,0.009645332526118093,-0.13306503372469966,-0.6307776139289913,63.96540556203273,66.6960206951208,66.47674235766334,64.37578588155627,63.307760674924396,67.56344191190229,64.24546058645426
49,Mike Napoli,2019,3057,0.2683837547056175,0.9900768215666307,0.4466679849595317,0.3856453254606179,0.49320312685145457,0.02791103644062015,-0.28531867265254385,67.87208859848117,66.37987884051758,68.25896921929018,67.83332362007769,67.63321690301754,67.53645509335527,67.86731172080007
422,Yasiel Puig,2019,14225,0.3486110924711491,0.8264751960270613,0.14459681164673782,0.16125548115658833,0.2574150955884748,0.1758184620782281,0.010907889815536958,67.2901204455661,66.12537830511701,66.94106474350797,67.32042486130847,67.14152614492053,67.53986520017054,67.30748073036952
119,Justin Turner,2019,5235,1.0112786313943916,0.23384693315971902,0.18753760343849035,0.05442329498709747,0.44425786773385856,0.5325908719591292,1.0872835735160358,67.17559495800543,65.28429177289459,65.71133352372951,67.1185748265716,67.84425142625793,66.65541372629238,67.11919448768438
334,Max Kepler,2019,12144,0.3627104018099414,0.4347378697249198,0.8547714451257222,0.7992810374466033,0.7123366277685396,0.2955407472731614,0.8802882497274783,63.75592259823728,65.0519157277494,66.68322918137716,63.8889386083508,63.80874157522172,64.96549660415681,63.84894309823305
137,Marwin Gonzalez,2019,5497,0.4860793585243749,0.27402512047275923,0.5627740609418049,0.5485221560209927,0.2614768949829397,0.4966741864006492,0.6939924583177767,65.7081600359718,64.96907007101396,64.98453398507395,65.76512919126209,65.67277463598565,66.19383408705485,65.72597528050571
163,Freddy Galvis,2019,6609,0.274589718442489,-0.16793493997068243,1.3383508234574586,1.4662403108241886,0.3589600804500964,1.0641578182246327,0.9113375482957621,64.33435040553752,64.88722747420826,62.7683251768852,64.49992863394993,63.73205191338772,65.78345518918968,64.41917118101053
401,Jeimer Candelario,2019,13621,0.4296821211692053,0.39455968241187966,1.1011855272537792,0.9988494963326662,0.9032411993083883,0.36976856409402,0.7146919906966325,63.3216915345932,64.69893073734251,67.13252315008657,63.44395720547519,63.33199364317123,64.4487977481708,63.42590691403105
381,Josh Bell,2019,13145,0.7856896819737132,0.11331237122059862,0.9366892633130655,0.8237634134437781,0.7529546217131882,0.6738631684891504,0.8699384835380505,63.576489422728784,64.50347820433761,66.88753716082235,63.717220030083425,63.77030759265628,64.8362587919099,63.680973035639866
174,Yadier Molina,2019,7007,0.2322917904261118,0.3142033077857993,0.4656618087358414,0.5544572774748534,0.03401612889290728,0.5732964489254065,0.2903515769300896,67.6582401267975,64.34672152419547,63.39304050391803,67.53070737716325,67.27963226566041,66.493019313367,67.54311988097672
81,Michael Brantley,2019,4106,0.8808600200105619,-0.047400378031562024,0.6730988644683077,0.7124798861838919,0.8382524089969504,1.147963417861086,1.0458845087583244,66.1534250843707,64.06287576934646,66.3867775807598,66.03988140438449,66.42578358637954,65.15396481540677,66.07577198687532
351,Kevin Pillar,2019,12434,0.10187317904228219,-0.05744492485982205,0.7986181020134304,0.992172484697073,0.43613426894492885,0.7528798767178064,1.8117672067759871,63.73214152595051,63.97859186493137,63.049409501188016,63.783885429427215,63.67960315563869,64.20329306396142,63.71447170604847
196,Jose Martinez,2019,7996,0.708143480610355,0.10326782439233854,0.34873072954906914,0.37862930440423304,0.12743751496559913,0.8079521279074755,0.3938492388243683,65.41266608206946,63.91556759698578,63.59436730309116,65.46815491788273,65.32907371225177,65.85474664920953,65.43034404378488
2,Carlos Beltran,2019,589,0.2049368626810517,0.38740401187102835,0.39117526941326686,0.46799513563293377,0.26168056136695733,0.43017791469559585,0.6151109858276813,66.66683184346738,63.89345380372366,63.58698892717309,66.52169083159856,66.54662170712228,65.37419567358268,66.54451828972806
288,Adam Duvall,2019,10950,-0.10961646103960371,0.6557178999466406,0.38836838351068687,0.4253683858533852,0.20054990406596676,-0.08278167394282765,0.5283961992869306,64.33384823358925,63.570132095320496,63.03624696321268,64.32770197335071,64.1380592592166,64.28977963091471,64.30882221393136
449,Tim Anderson,2019,15172,0.031376632348320214,0.29411421412927924,0.8996941196155556,1.1346153995897275,0.7204602265574693,0.7887965622762864,0.5904947964234979,61.80600687609424,63.54717355083348,63.84022830475886,61.99625419675597,61.2508045891748,63.51274895414748,61.936647495882156
477,Ozzie Albies,2019,16556,0.42968212116920534,0.35438149509883954,0.6585650580157143,0.8015067079918009,1.1347637647928854,0.7169631911593264,0.994135677811185,59.73934372831961,63.496697501635076,66.91811965923311,60.041410666942234,59.80537065785605,62.46428207746494,59.964674782459646
177,Matt Davidson,2019,7226,-0.05674405101913223,0.6758069936031608,0.1835738380423286,0.17535139460950727,-0.29092782266428185,-0.21447618765725424,-0.020141408752746698,63.839596677438536,63.34028306728504,62.4206844343233,63.95814810980471,63.44232972012562,64.8530763072046,63.89081113919622
48,Tommy Pham,2019,2967,1.1557965521170135,0.6557178999466406,0.6982027119773321,0.5537153872931208,1.7927752666961934,0.7289354196788197,-0.19608743397302053,60.85280248850774,63.238443926119615,69.33124998659616,61.0221764494035,61.26412326466155,62.42805895925689,61.074969067431724
368,Gregory Polanco,2019,12907,0.34156143780175285,0.4246933228966598,0.33485755066250295,0.2866349218693936,0.35896008045009636,0.16145178785483613,0.7767905878331997,64.73517932829417,63.22158163920728,63.50233521414232,64.6659653419249,64.94402811458606,64.1305667352711,64.67299880693761
494,Brian Anderson,2019,18289,1.064151041414863,-0.4090040638489234,1.4381055859275298,1.3772134890162797,1.2688031448102262,1.327546845653486,1.335677962062305,59.74408132882061,62.907924709023746,66.52703010668766,60.025723662112256,59.99770769292101,62.275912261371325,59.96205794739224
