,Name,Season,playerid,weightWRC,weightPA,weightH,weightAB,weightRBI,weightG,weight2B,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns
128,Freddie Freeman,2019,5361,1.991180630440463,1.2907856387035173,1.612485884417427,1.1672585675859608,1.383144865362973,0.984081788074392,2.080861127701112,96.00109619884725,96.270047621617,94.25253526299515,96.11689431545814,96.03633205874186,96.3643210077998,96.17991115189079
107,Giancarlo Stanton,2019,4949,1.9242089110811986,1.488313280945579,1.2724745944638167,1.3816648301066752,2.071931341879412,1.2022297401167286,1.1286826382737474,98.68849978839503,96.26040367686505,94.19975031475744,98.50587029510233,98.28525869320973,98.07028440170475,98.50628011919136
315,Manny Machado,2019,11493,1.7973151270320675,1.6495064070561578,1.7944637579137257,1.6902911457074263,1.8900607553834985,1.3857510331047262,1.4288258577671558,97.3033316006325,95.84264048052907,94.73117962861113,97.19078362469583,96.68216197619964,96.9452228129739,97.19293593656339
153,J.D. Martinez,2019,6184,2.262592335212216,0.8950697266533669,1.4520580222562165,0.8356336563514996,2.4201941670843534,0.6239645339092645,1.2839291311151655,94.961943458587,94.29206948748727,89.93276465596213,94.83367219004313,94.69472249032998,94.55818179629888,94.86265352723174
199,Matt Carpenter,2019,8090,1.7056696163299168,1.3020163073259756,0.7241465282710224,0.9676901086998979,0.8762289753424476,1.0498724402776363,1.760018375828848,95.89489820655422,93.94315527402054,88.83154293065937,95.90732158084934,96.22587441623568,95.85442051845536,95.99179262641671
132,Jose Altuve,2019,5417,1.751492371680992,1.171872676818664,1.8830582489579764,1.165032897040763,0.6595321063260399,0.8490378177624691,1.2632295987363098,93.91227176862188,93.53696248791876,91.97381380724167,93.9541345150846,93.16209246096709,94.0450310692267,93.90506926666095
68,Anthony Rizzo,2019,3473,1.8008399543667655,1.4638700610025812,1.298813497206702,1.2251260017611016,1.9635829073712083,1.2022297401167286,1.0562342749477522,91.44672173848127,93.35780689091615,93.42086430487966,91.84616878481336,91.64664046003502,92.73194818060666,91.74980964052669
487,Alex Bregman,2019,17678,1.7655916810197843,1.1903702486674188,1.17669676630787,1.0307507741471669,1.2786660178014908,0.8975151404385441,2.3292555162473807,92.55767480671926,91.95696904180755,89.07559438297487,92.58609304331983,92.87261522074363,92.62026272348581,92.72711646470975
316,Bryce Harper,2019,11579,1.7691165083544824,1.156017615234017,0.6978076255281371,0.7584770774513117,1.5959721474326594,0.8213364905189979,1.0148352101900409,89.95146397810075,91.07463209809492,88.83208756153539,90.31788443513938,90.46853978602088,91.08862603430842,90.2496988569576
246,Andrew McCutchen,2019,9847,1.4025344655458802,1.4493362545499882,1.064157818224633,1.2451570366678812,0.7678805408342437,1.226468401454766,0.8802882497274784,92.23600200457037,90.85421336233526,88.74071627311972,92.32011883800932,91.94795332037543,92.45741449932117,92.26092161641625
35,Carlos Santana,2019,2396,1.2897399908355411,1.4797251225872285,0.7361187567905156,1.1954503944917985,1.1819263441334515,1.3476617081449531,1.0251849763794687,88.16113546351006,87.87089421563893,86.47868510626003,88.39436337796877,88.41841257464291,88.86671067098742,88.36476892396536
461,Aaron Judge,2019,15640,1.691570306991124,0.6585650580157145,0.5062519692162438,0.35117936768012764,1.069708322678526,0.18074329801372344,0.1558046164675272,89.23521498686245,87.24709800252104,79.74498335456222,89.18518140696713,88.91037839724261,89.00725526717574,89.07363198602928
322,Nicholas Castellanos,2019,11737,1.4025344655458802,1.312586348382407,1.6100914387135283,1.4313714722827577,1.394753626203138,1.1295137561026165,2.0498118291328282,88.14820562657603,86.91720090162184,89.64863259783868,88.00271768659128,87.79838373365314,87.69545118592491,88.13134576213838
220,Khris Davis,2019,9112,1.5259034222603138,1.299373797061868,0.8462632591698542,1.2355124643053577,2.458890036551569,1.1018124288591449,0.673292925938921,89.31067451928416,86.82657745209166,85.38305960262622,89.08729631192881,88.98786987814101,88.57575386786829,89.08582840662469
367,Anthony Rendon,2019,12861,1.6281234149665587,1.0047339026138427,1.2796579315755128,0.9061132236160941,1.5572762779654437,0.7486205065048857,2.215408088163674,84.94591524040236,86.48309022398725,87.09667621787213,85.16306131020329,85.38529122001155,85.6589241285219,85.27354153826249
488,Andrew Benintendi,2019,17901,1.3390875735213146,1.3727034568908605,1.4017746624743443,1.2822515457545098,1.3328402350555926,1.0117831153178631,1.594422116798002,84.41014153551983,86.26069324702601,89.61988329984658,84.76311303213171,84.50831810943004,85.5604735932692,84.73636903300206
364,George Springer,2019,12856,1.2650661994926546,1.20754656538412,1.056974481112937,1.1190357057733433,0.8839681492358907,0.7797844996537908,0.6318938611812095,87.88077629808186,85.93756195048051,85.05094201760852,87.824803708135,87.24242271971801,87.66566305116217,87.74280282230538
147,Nick Markakis,2019,5930,1.2227682714762773,1.5860861607175694,1.6867137012382856,1.5374617682705158,1.3173618872687063,1.4307656898753671,2.0912108938905396,82.26792941738962,85.88846560044561,88.1432759966024,82.82252878142542,82.65585747950423,84.09627994893617,82.83791553363892
219,Lorenzo Cain,2019,9077,1.138172415443523,1.034462143085056,1.3874079882509527,0.9936562650605381,-0.4007347170756699,0.7520831724103196,0.4041990050137962,87.891455102095,85.79631460941012,78.93267833500096,87.84378884821317,86.79245126689767,87.69880982208588,87.72810336252041
494,Brian Anderson,2019,18289,1.064151041414863,1.4381055859275298,1.327546845653486,1.3772134890162797,0.44670482425635355,1.2576323946036714,1.335677962062305,85.91754450553927,85.5171686337623,85.02766689238855,86.06491268548518,85.61714102166053,86.37517613704905,86.05508443880734
281,Cesar Hernandez,2019,10556,0.9372572573657314,1.3727034568908607,1.1335967436376941,1.23625435448709,-0.12986363080516009,1.067185769804806,-0.2995850958672993,87.23306989897465,85.44625025307238,76.64412831776451,87.33669714058784,86.16591510852732,87.51629937178114,87.10358784043132
300,Whit Merrifield,2019,11281,1.1487468974476172,1.2821974803451668,1.6555859070876031,1.350505442473907,0.3422259766948712,0.9252164676820154,1.7082695448817082,86.04692056136707,85.42145339967931,85.1391788727049,86.07774109193801,85.47063863953522,86.14623556626563,86.10215076282299
37,Nelson Cruz,2019,2434,1.4836054942439367,1.0734391694806467,0.9372521959180036,0.9847535828797472,1.9713220812646515,0.9944697857906937,0.08335625314153211,86.58883453574975,85.19552557757756,83.23927211104821,86.51322904182386,86.09735931098308,86.3384763361507,86.42468526873395
359,Eugenio Suarez,2019,12552,1.3708110195335974,1.0807060727069433,0.9468299787335981,0.9535941952469791,1.5688850388056084,0.9979324516961277,0.21790321360409445,84.8191806045811,84.30540193426825,83.57150119948858,84.88946735340154,84.47517397452236,85.03698444922657,84.79275705064501
69,Eric Hosmer,2019,3516,1.0571013867454666,1.4658519437006623,1.46403025077571,1.5196564039089342,1.0271428662645887,1.3476617081449531,0.9527366130534736,84.94260315184323,84.19102149188839,86.0459082078946,84.97627024711655,84.33642240120359,85.05931140727803,84.9398974131584
423,Mitch Haniger,2019,14274,1.317938609513126,0.9829331929349527,1.06894670963243,0.9164996861603502,0.996186170690816,0.6585911929636039,1.3460277282517328,84.48487053237417,83.63187600299432,84.81199421855031,84.47924448512765,84.281161986857,84.45146366709898,84.50911804668524
30,David Peralta,2019,2136,1.2615413721579563,0.9948244891234382,1.3275468456534858,1.0767479654145866,0.9497511273301573,0.8490378177624691,0.5904947964234979,86.07370754243041,83.54535409597352,84.40899122634407,85.82261850818969,85.1125854049125,85.26048232715654,85.79978769863605
53,Shin-Soo Choo,2019,3174,1.0958744874271458,1.0470140668395682,0.7217520825671236,0.8356336563514996,0.34222597669487115,0.6031885384766611,0.3731497064455125,84.61648597308755,83.13093692834038,78.72739461030932,84.69744764327,84.17057382115355,84.82072447186079,84.57691420055588
116,Justin Upton,2019,5222,1.2439172354844659,1.1137374510082916,0.8678132705049424,1.0352021152375623,1.5069716476580632,0.977156456263524,0.5904947964234979,84.28677905835461,82.77445005015406,83.65529772679747,84.2227592687077,83.95188312628396,84.0650588361647,84.19514002249198
272,Marcell Ozuna,2019,10324,1.1839951707945982,1.2485054744777915,1.5406525133004672,1.3683108068354888,1.7081901688875847,1.0948870970482771,-0.020141408752746726,82.85801716228868,82.41461028512636,81.93216916845203,82.85213405667326,81.82938077087744,82.87593497640353,82.69655965581018
90,Jed Lowrie,2019,4418,1.134647588108825,1.2293472750630097,1.0976800580792143,1.1657747872224955,1.1354913007727927,1.0083204494124294,1.7600183758288477,81.95239506438514,82.26597568527879,84.67131900108683,82.10420744524473,82.10588979362349,82.44027609466596,82.17259202470792
360,Trevor Story,2019,12564,1.3390875735213146,0.9862363307650878,1.0761300467441262,1.0574588206895394,1.669494299420369,0.9598431267363545,1.6358211815557133,84.52405335475666,82.23261001624095,85.71992563609409,84.22793642215413,84.30628354247632,83.57344615296175,84.38854519749526
467,Cody Bellinger,2019,15998,1.176945516125202,1.0205889641984898,0.8223188021308676,0.9610130970643047,1.1161433660391848,1.1537524174406537,0.6525933935600652,84.47444786944078,82.01238439598664,82.35895045258872,84.28898430262461,84.10253758453395,83.85292987302458,84.32698662297808
245,Brian Dozier,2019,9810,0.954881394039222,1.3707215741927796,0.776824333756793,1.291154227935301,1.0658387357318044,1.1087377606700128,0.9734361454323293,84.13689776243237,81.89014896614587,81.87136004095976,84.0570342740562,83.8476341030598,83.84383611830619,84.06188041646504
31,Edwin Encarnacion,2019,2151,1.2967896455049375,1.0965611342915904,0.6451298200423665,0.904629443252629,2.1493230808138435,0.8871271427222422,-0.21678696635187633,81.43353055345818,81.65520128720425,78.30774436877942,81.61626813689898,81.26447816965883,82.01685244185221,81.44854382223406
105,Ender Inciarte,2019,4922,0.7398669266226379,1.432820565399314,1.550230296116062,1.518172623545469,0.12165952073174183,1.191841742400427,0.58014503023407,82.26435841379589,81.34036270941226,79.31713616274492,82.33794571892798,81.25436590917052,82.50154546972902,82.22261881615867
464,Miguel Andujar,2019,15878,1.275640681496749,1.015303943670274,1.5430469590043658,1.2510921581217418,1.491493299871177,1.0152457812232971,2.6811475666879288,82.80588562394195,81.24735173571528,83.10022930730565,82.49890709086576,82.66077447866937,81.85353323126593,82.78261521916879
48,Tommy Pham,2019,2967,1.1557965521170135,0.6982027119773321,0.7289354196788197,0.5537153872931208,0.4854006937235692,0.5062338931245115,-0.19608743397302053,82.29724543000714,80.43023916964228,75.00217963111974,82.24769020643659,81.58388010248217,82.09860460177183,82.11846477668394
455,Kris Bryant,2019,15429,1.212193789472183,0.6030723424694496,0.5804797860371025,0.40088600985621015,0.38092184616208685,0.08032598675613978,1.0976333397054638,81.14748930614836,80.03023185970588,75.50992835607894,81.17601212520414,81.07392707249308,81.18937512867241,81.17575020094814
339,Xander Bogaerts,2019,12161,1.1557965521170135,1.0443715565754603,1.1790912120117687,1.0381696759644925,1.3870144523096948,0.7624711701266212,1.9566639334279774,78.46796871202599,79.67636429196087,83.0895963256832,78.65178006673693,78.70380835888386,79.08314348952135,78.74075298813224
148,Jean Segura,2019,5933,0.8420869193288827,1.0972217618576174,1.6436136785681097,1.2473827072130788,0.16422497714567907,0.6759045224907734,0.9734361454323293,79.65342233074256,79.17123281475585,79.22480003806393,79.6853970198646,78.66495421835083,79.77307957695557,79.61511727740087
248,DJ LeMahieu,2019,9874,0.8879096746799581,1.085991093235159,1.4017746624743446,1.1375829603166578,0.3693130853219222,0.6308898657201325,1.004485444000613,79.06264616600797,79.16072615982453,79.65106588296287,79.19657682678516,78.40856707461306,79.50190280000157,79.12335553345676
470,Trea Turner,2019,16252,0.8456117466635809,1.0450321841414874,1.1503578635649847,1.1004884512300288,0.3035301072276555,0.4923832295027758,0.38349947263494044,81.50215564967523,79.09163867331395,76.66462905124811,81.36349601941974,80.39034901690842,81.03334463894434,81.24995979528687
462,Jose Abreu,2019,15676,1.102924142096542,1.000770137217681,1.1647245377883768,1.0663615028703304,1.3134923003219847,0.6862925202070752,1.7186193110711363,79.5083043863138,79.01895044437518,82.49123561565185,79.46745558974543,79.35669599897808,79.39165534597618,79.5581185582818
218,Justin Smoak,2019,9054,1.025377940733184,0.8541108175596952,0.4655463922499666,0.716189337092555,0.8955769100760553,0.9875444539798258,0.9320370806746179,80.42478020276599,78.30342119138639,77.56533113613723,80.30575325406078,80.46472081101686,80.00436359326562,80.39616257904734
273,Scooter Gennett,2019,10339,1.1205482787700323,0.8838390580309086,1.3634635312119658,0.9951400454240031,1.4102319739900242,0.9910071198852597,0.6732929259389209,77.93253755585667,78.07467364845033,82.05794143184988,77.93572778339089,77.4116091034169,77.98567399715643,77.92892682456993
253,Brett Gardner,2019,9927,0.5918241785653178,1.1963158967616616,0.7385132024944143,1.0871344279588426,-0.13373321775188168,0.8455751518570351,0.09370601933095993,80.02116668877527,77.86401083105933,72.67897246486868,80.05330237329862,79.25464872331607,80.07259344347835,79.91306078865199
402,Corey Seager,2019,13624,0.9874485309840295,0.7835880436332825,1.0120282207429716,0.7951687057769996,0.48858935051694147,0.6506994595991853,0.9566532700788011,79.23889977889455,77.80952007779283,77.74534033195276,79.14877615472403,78.75947075642812,78.93908320527494,79.17685574385541
404,Chris Taylor,2019,13757,0.8773351926758637,0.9307436152188228,0.8151354650191716,0.9276280388863388,0.4737919328834045,1.067185769804806,1.4081263253883,79.97285768327217,77.59118039668309,77.50217529140576,79.78373444660639,79.79575150314457,79.34046405095933,79.92870986030236
104,Mike Moustakas,2019,4892,0.8843848473452599,1.1335562779891002,0.9707744357725849,1.2110300883081826,1.491493299871177,1.0775737675211077,0.9527366130534736,78.29367697265518,76.80237781270378,80.17651907584975,78.16602153308145,77.92421016105529,77.894072993446,78.21033069230728
330,Travis Shaw,2019,11982,0.9830800127168067,0.8897847061251511,0.5301964262552306,0.7703473203590328,1.3754056914695298,1.0117831153178631,0.6525933935600652,77.02114392413787,76.35596627984543,77.25795220107474,77.05478237297,77.11725850341232,77.11975932462218,77.08388935939652
447,Trey Mancini,2019,15149,0.6129731425735064,1.1143980785743184,0.977957772884281,1.2310611232149622,0.40800895478913785,1.1641404151569557,0.2903515769300895,79.68851966177779,75.96469983930918,74.49188869771979,79.36518871868734,78.64513552833662,78.62885509293355,79.3578364031284
157,Adam Jones,2019,6368,0.6517462432551855,1.1441263190455317,1.4281135652172299,1.3697945871989539,0.5627924326580006,0.9217538017765814,1.0562342749477525,77.45530863185787,75.61455204640944,77.9265900902518,77.27922082019498,76.50729233827478,76.9080469619511,77.29585724327633
374,Javier Baez,2019,12979,1.000704149390297,0.8726083894084502,1.1958523319390593,1.0537493697808766,1.607580908272824,1.1779910787786911,1.242530066357454,76.58008718905359,75.44600069905295,81.04103284998027,76.37098668720193,76.2617080082373,75.94926424941453,76.51397860057648
381,Josh Bell,2019,13145,0.7856896819737132,0.9366892633130655,0.6738631684891504,0.8237634134437781,0.6556625193793182,1.0948870970482771,0.8699384835380505,75.42145444370826,75.3643992528459,75.52363559943977,75.56997821516335,75.52271359208238,75.88925692513752,75.60232067883011
389,Max Muncy,2019,13301,1.205144134802787,0.18951948613657127,-0.03728720556875306,-0.06947236536224263,0.9884469967973731,0.5997258725712272,-0.4237822901404338,77.52370002764657,74.98690309536849,69.10651047503707,77.33590162998485,77.43985085296248,76.86984883511457,77.33890743159017
504,Juan Soto,2019,20123,1.099399314761844,0.27540106972007633,0.36976856409402,0.07148676916694671,0.640184171592432,-0.1274339675698951,0.4041990050137962,74.39634384359938,74.16271396562456,69.93222397848126,74.49163206468069,74.32254949526106,74.67304945342713,74.43231779359044
81,Michael Brantley,2019,4106,0.8808600200105619,0.6730988644683077,1.147963417861086,0.7124798861838919,0.5937491282317731,0.2569219479332695,1.0458845087583244,73.15344110680485,74.01164988326093,74.70705981217216,73.30941480799203,72.78767535062867,73.67682464011341,73.27631556553456
416,Joey Gallo,2019,14128,0.849136573998279,0.734537228108815,-0.1258816966130037,0.5960031276518776,1.3521881697892004,0.9494551290200526,0.1144055517098157,78.65633259926935,73.86665677522689,71.1007912851057,78.2175396525599,78.46105602300656,77.18257573946275,78.30032067910504
475,Matt Chapman,2019,16505,0.8597110560023731,0.506620717829513,0.5086464149201426,0.4862033807554564,0.23774712913338888,0.24307128431153385,1.5737225844191463,76.86786012014882,73.77060319671071,70.95588268915569,76.56603655390168,76.68441385452,75.85438120414854,76.72988359726678
401,Jeimer Candelario,2019,13621,0.4296821211692053,1.1011855272537792,0.36976856409402,0.9988494963326662,0.021050260116981048,0.8421124859516014,0.7146919906966325,76.74471659055587,73.73092091590333,70.23494050402583,76.63966530087791,76.38814762888978,76.3460406652039,76.64419201950646
472,Michael Conforto,2019,16376,0.8279876099900904,0.6427099964310673,0.276385181641972,0.4728493574842701,0.7872284755678516,0.5443232180842845,0.20755344741466658,74.58188485059682,73.30950203416796,70.74579212044243,74.59467459447188,74.46486077889276,74.58953053491794,74.55734302200825
496,Ronald Acuna Jr.,2019,18401,0.9936544947209011,0.229157140098189,0.5134353063279399,0.21244590369613606,0.40800895478913785,-0.3005672628415909,0.5076966669080749,76.30676840898607,73.12636835227038,68.73898125670424,75.97878012631764,75.5781782338512,75.2129730672265,75.97847698410351
283,Corey Dickerson,2019,10762,0.6764200345980722,0.7332159729767611,1.1335967436376941,0.9305955996132692,0.19905125966617318,0.731307176977716,1.3874267930094444,75.74587653731032,72.97710926976595,73.69211517201185,75.41585784209401,75.03802847481163,74.68708135255076,75.5572372064141
473,Rhys Hoskins,2019,16472,0.95840622137392,0.48415938058459634,0.08482952533007887,0.27624845932513764,1.0890562574121339,0.08378865266157354,0.7871403540226276,73.80135522554554,72.7423289277309,70.35443056405362,73.80602419131225,74.0226624243629,73.77717986014467,73.82600971279388
287,Andrelton Simmons,2019,10847,0.5918241785653178,0.9915213512933034,1.2796579315755126,1.1093911334108197,0.6440537585391535,0.9598431267363544,0.8388891849697668,71.50129085490495,72.35718530724532,75.10678270469418,71.67011084372449,71.04985711416799,72.08397035584598,71.64382947100671
336,Eddie Rosario,2019,12155,0.7187179626144493,0.7596410756178397,1.1288078522298968,0.9432077327027228,0.7485326061006358,0.6101138702875288,0.9423868468640457,74.02409785451273,72.3246596224229,74.43073691781042,73.81766517500958,73.29054920074701,73.37977157393792,73.86472931273006
119,Justin Turner,2019,5235,1.0112786313943916,0.18753760343849035,0.5325908719591292,0.05442329498709747,0.3112692811210986,-0.13089663347532907,1.0872835735160358,72.13260069655288,72.30681127845136,69.05384393041376,72.2264544881113,72.21159006679515,72.4179751123939,72.26531824306261
149,Didi Gregorius,2019,6012,0.7715903726349208,0.7913511987871338,0.8821799447283343,0.8489876796226858,1.2090134527605025,0.5824125430440577,0.4145487712032241,72.6470726982054,72.2253424425448,73.64606913081701,72.6477786360935,72.15305401693352,72.66901918527273,72.59743087668656
108,Asdrubal Cabrera,2019,4962,0.6552710705898837,0.8039031225416461,0.8390799220581583,0.8831146279823844,0.5976187151784947,0.8005604950863944,1.3563774944411606,73.55397828499247,72.0277787868394,73.38645740617642,73.41930282508572,73.32293433334445,73.12229480053027,73.54154814457303
312,Odubel Herrera,2019,11476,0.5142779772019597,0.927440477388688,0.9468299787335982,1.0515236992356791,0.4196177156293025,0.9148284699657135,0.5180464330975028,74.22921797702531,71.94758418339515,71.96756055807259,74.04451172067989,73.43529591324521,73.63465866753671,74.05025059403656
243,Kyle Seager,2019,9785,0.46845522185088434,1.2438810815156032,0.7576687681256038,1.3245392861132668,1.1471000616129574,1.2230057355493322,1.4495253901460114,73.11280288012166,71.78513986964496,74.27356862377815,73.04426558717596,73.07142117484034,72.89884595776928,73.16178025549974
482,Yasmany Tomas,2019,17171,0.7469165812920341,0.7312340902786802,0.9204910759907129,0.9320793799767343,1.1432304746662358,0.7036058497342447,0.9216873144851899,74.69949921361695,71.69747424257206,74.38832528905758,74.30283671970815,73.99204092644456,73.43623048863316,74.40791236818649
93,Starlin Castro,2019,4579,0.48960418585907295,0.9168704363322566,1.1719078749000726,1.0537493697808766,0.1874424988260085,0.7416951746940178,0.662943159749493,72.5446331375767,71.67559594557912,71.97073543897864,72.53189080313845,71.7521433415649,72.51816273116374,72.49685108641057
163,Freddy Galvis,2019,6609,0.274589718442489,1.3383508234574586,1.0641578182246327,1.4662403108241886,0.45444399814979664,1.4515416853079706,0.9113375482957621,72.5991403398211,71.60014888780826,72.68116807724098,72.61686982617559,72.11913275479651,72.67022685331304,72.64280431319555
22,Miguel Cabrera,2019,1744,0.7442354448898607,0.6012548354098408,0.6744113764932597,0.5681503101668315,0.7091558064800708,0.5052674915709608,0.3356672987131286,71.68259549544447,71.33549939953252,70.58754728909987,71.73490520614405,71.34942775617272,71.8525682757528,71.69317410337032
317,Yolmer Sanchez,2019,11602,0.2851642004465833,1.1315743952910193,0.8295021392425637,1.1932247239466007,0.10618117294485555,1.0775737675211077,0.8699384835380505,72.43837570167454,70.86414207408448,70.45863020745279,72.41665000213217,71.96789060284105,72.3584407667889,72.4371676058423
324,J.T. Realmuto,2019,11739,0.6869945166021665,0.6242124245823124,0.8007687907957797,0.6850299494597867,0.5898795412850516,0.3919659182451923,0.9630863792429014,71.9292331841607,70.81777139266876,71.11567806445225,71.84503371549746,71.536887004708,71.66127705679992,71.88514320553861
24,Joe Mauer,2019,1857,0.5107531498672615,0.7279309524485454,0.898941064655625,0.6983839727309731,0.05974612958419673,0.4231299113940975,0.8388891849697668,68.6146793222994,69.98064618076452,69.34767621630256,68.92271582411932,68.42120162270332,69.61613487828934,68.86343088881709
152,Eduardo Escobar,2019,6153,0.602398660569412,0.7510529172594891,0.7169631911593264,0.7977972570831382,0.8723593883957261,0.6966805179233768,1.4391756239565838,69.81944887527801,69.53134062762582,71.66106657911497,69.82623936134199,69.88743268792261,69.85513511189384,69.94341006555308
356,Marcus Semien,2019,12533,0.34156143780175285,0.9736844070105755,0.7193576368632251,0.9958819356057358,0.3112692811210987,0.5928005407603595,0.8595887173486227,70.13764817542975,69.4341686920944,69.05552695652992,70.21304437532129,69.77432302930983,70.37308575972713,70.18773460138883
426,Matt Olson,2019,14344,0.6623207252592798,0.4920869113769199,0.22131293045230271,0.4327872876707109,0.729184671367028,0.3954285841506261,0.2696520445512338,72.03333308268401,69.41576667919819,67.25645043890479,71.82379425845141,71.68965125101191,71.32810224882834,71.84234407372412
394,Stephen Piscotty,2019,13367,0.6305972792469968,0.6334612105066899,0.5254075348474332,0.6212273938307853,0.756271779994079,0.6343525316255663,1.2218305339785984,70.04050410217211,69.35868448692563,70.17449431341942,70.02236219945297,70.14218609756324,69.98145067861222,70.13326588589099
397,Jose Peraza,2019,13593,0.2569655817689984,0.9148885536341756,1.1790912120117687,1.076006075232854,-0.19564660889942675,0.8525004836679031,0.10405578552038774,70.17579721416092,69.14111915855938,68.06684808409507,70.17710461297112,69.09939141438177,70.19539166459606,70.07913666302849
334,Max Kepler,2019,12144,0.3627104018099414,0.8547714451257222,0.2955407472731614,0.7992810374466033,0.32287804196126335,1.0152457812232973,0.8802882497274783,71.03292006042807,68.93130958112789,67.83080587586548,70.94413870784453,71.0187116049847,70.71698723428094,71.04250398064315
410,Joey Wendle,2019,13853,0.5706752145571292,0.6123211283938271,0.9683799900686862,0.6130666018317269,0.29192134638749084,0.6689791906799055,1.2321803001680263,66.41475320183999,68.72100266338624,70.14920080495209,66.76067959404767,66.57122416029642,67.56293429520599,66.79897027211295
477,Ozzie Albies,2019,16556,0.42968212116920534,0.6585650580157143,0.7169631911593264,0.8015067079918009,0.2067904335596163,0.27769794336587306,0.994135677811185,71.55581918603798,68.41616457847726,67.58580842108285,71.23845110015611,70.80781511797097,70.51900378599802,71.30383324157617
501,Yuli Gurriel,2019,19198,0.5601007325530349,0.7794599025986485,1.2221912346819446,0.9662063283364327,1.1045346051990201,0.5962632066657934,1.5426732858508623,66.10544147875285,67.82234969694491,72.91492846058473,66.27345839261324,66.00439375842784,66.7107773083953,66.34138352646399
196,Jose Martinez,2019,7996,0.708143480610355,0.34873072954906914,0.8079521279074755,0.37862930440423304,0.7137063235801417,0.6412778634364342,0.3938492388243683,66.87012408175747,67.77177643541917,68.48915205962525,66.98680753003075,66.69146761933004,67.28151152650626,66.99901227646679
40,Yonder Alonso,2019,2530,0.489604185859073,0.6711169817702267,0.47991306647335863,0.6583219029174139,0.8530114536621182,0.8836644768168084,0.03160742219439269,68.348533503728,67.63013854180798,67.26562846304448,68.36274178627188,68.06685347597369,68.40078275985978,68.33937756543419
206,Dustin Pedroia,2019,8370,0.5327458048079748,0.5081063486000392,0.7821614331686996,0.5125085465368884,0.33767545959480033,0.20401555779821012,0.3977658958496958,66.7881362046843,67.60460057293078,66.65370175210222,66.98153284935943,66.40166013710216,67.42618764928528,66.89846198785028
184,Ben Zobrist,2019,7435,0.5001786678631673,0.47292871196213804,0.5349853176630278,0.3815968651311633,0.15261621630551436,0.5824125430440577,0.4973469007186471,66.22813781771293,67.22224695991504,66.00648454426216,66.47763960286481,66.26478510276654,67.03530709234961,66.46464278502478
154,Ian Kinsler,2019,6195,0.22171730842201753,0.7920118263531608,0.5134353063279399,0.8526971305313488,-0.029254370190399323,0.48892056359734193,0.5076966669080749,70.14775823242388,67.2191903492416,65.28793643897417,69.95052206323332,69.43298579264727,69.48397932395355,69.94672270964898
201,Dee Gordon,2019,8203,-0.028545432341547466,0.9479199319355238,1.2652912573521204,1.1694842381311583,-0.7954325856412698,0.7001431838288108,-0.4341320563298617,68.57725608834383,66.80572288351644,64.86428363007583,68.53758967622396,66.94860942037913,68.45791113402147,68.34280414669317
197,Hanley Ramirez,2019,8001,0.5115968407997862,0.5318889409770098,0.4732779373657718,0.5258625698080747,0.7671996106808944,0.42216350984054685,0.30461800014484497,67.16412143798053,66.65308124253895,66.17526067508396,67.18611940147096,66.88946203987494,67.23970198421483,67.16164546546852
126,Brandon Crawford,2019,5343,0.2463910997649042,0.9076216504078792,0.7169631911593264,0.9268861487046063,0.4041393678424163,1.0256337789395988,0.9009877821063342,65.76825469601269,66.54732247980137,67.8314050393283,65.98989646185296,65.78438673513587,66.50082679827507,66.01829227202333
137,Marwin Gonzalez,2019,5497,0.4860793585243749,0.5627740609418049,0.4966741864006492,0.5485221560209927,0.7524021930473574,0.7486205065048857,0.6939924583177767,66.0193737709049,66.25320922754626,67.14923452779895,66.11653945398517,66.09185358409276,66.34719084625722,66.1694147321391
295,Kole Calhoun,2019,11200,0.14417110705865938,0.9399924011432004,0.3218796500160467,0.8927592003449079,0.3693130853219222,0.8559631495733371,0.010907889815536975,67.45784571260832,66.19998934837085,64.49139051309534,67.52094341644946,67.08781488538916,67.64175757734624,67.44627642686225
179,Carlos Gonzalez,2019,7287,0.4825545311896768,0.48548063571665034,0.6116075801877852,0.5403613640219345,0.46605275898996135,0.5304725544625489,1.2942788973045933,66.52897452143333,66.08369724677173,67.05221710942067,66.50383654473643,66.54648382791153,66.46014974808199,66.63376560498652
345,Rougned Odor,2019,12282,0.23581661776080992,0.8402376386731291,0.4799130664733585,0.909822674524757,0.6053578890719378,0.7382325087885839,0.23860274598295023,68.24245601725102,66.06743501298457,65.47337494866231,68.10309124550318,67.66241250833755,67.7868941136868,68.08650184298311
371,Brandon Nimmo,2019,12927,0.5847745238959217,-0.08794409159475292,-0.2863095587742142,-0.357325755874482,-0.5516486079978111,-0.033941988123179445,0.1868539150358109,68.11092293846767,65.93838490658563,59.47547922888496,68.04087153530232,68.1698857629498,67.81380411498625,68.08163087501725
124,Aaron Hicks,2019,5297,0.5460014232142425,0.2687947940598067,-0.07320389112723305,0.04923006371496946,0.48927028067029077,0.04223666179636676,-0.37203345919329445,66.12816313899202,65.74379041740963,61.50705913345983,66.26935923553015,66.03707889815675,66.54983209491463,66.15228387875854
