"Season","Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","Spd","BABIP","wRC","wRAA","wOBA","wRC+","wSB","UBR","wGDP","BB%+","LD+%","GB%+","FB%+","HR/FB","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"2017","A.J. Pollock","Diamondbacks","112","425","466","113","60","33","6","14","73","49","35","1","71","6","0","0","8","20","6",".266","7.5 %","15.2 %","0.49",".330",".471",".801",".205","7.5",".291","64","7.6",".340","103","1.2","0.4","1.0","83","113","101","91","12.4 %","43.2 %","37.3 %","19.5 %","19.8 %","45.2 %","35.0 %","9256"
"2016","Jay Bruce","- - -","147","539","589","135","69","27","6","33","74","99","44","7","126","3","3","0","14","4","2",".250","7.5 %","21.4 %","0.35",".309",".506",".815",".256","4.4",".266","80","10.4",".340","111","-0.3","-3.1","0.3","86","103","83","120","19.4 %","44.5 %","35.8 %","19.7 %","14.7 %","47.1 %","38.2 %","9892"
"2016","Curtis Granderson","Mets","150","545","633","129","70","24","5","30","88","59","74","7","130","9","5","0","10","4","2",".237","11.7 %","20.5 %","0.57",".335",".464",".799",".228","4.4",".254","86","11.0",".339","116","-0.3","2.2","0.0","135","102","81","123","17.0 %","43.6 %","36.7 %","19.8 %","15.7 %","47.4 %","36.9 %","4747"
"2018","Andrew McCutchen","Giants","130","482","568","123","78","28","2","15","65","55","73","1","123","7","6","0","11","13","6",".255","12.9 %","21.7 %","0.59",".357",".415",".772",".160","4.5",".309","77","10.9",".338","116","-0.2","-4.3","0.5","143","109","94","102","11.5 %","43.8 %","35.1 %","21.1 %","14.0 %","41.9 %","44.1 %","9847"
"2018","Hunter Renfroe","Padres","117","403","441","100","50","23","1","26","53","68","30","2","109","3","5","0","9","2","1",".248","6.8 %","24.7 %","0.28",".302",".504",".805",".256","2.8",".271","60","8.5",".338","114","-0.2","-0.4","-0.5","76","90","87","123","20.3 %","48.8 %","33.1 %","18.1 %","18.1 %","34.8 %","47.2 %","15464"
"2018","Carlos Gonzalez","Rockies","132","463","504","128","76","32","4","16","71","64","37","4","113","1","3","0","5","5","2",".276","7.3 %","22.4 %","0.33",".329",".467",".796",".190","5.0",".332","69","9.6",".338","97","-0.1","2.0","1.7","82","74","111","103","12.7 %","34.0 %","39.4 %","26.6 %","21.3 %","43.6 %","35.1 %","7287"
"2018","A.J. Pollock","Diamondbacks","113","413","460","106","59","21","5","21","61","65","31","2","100","8","7","1","6","13","2",".257","6.7 %","21.7 %","0.31",".316",".484",".800",".228","6.7",".284","62","8.7",".338","111","1.6","1.5","0.8","75","89","98","110","17.1 %","48.6 %","32.7 %","18.7 %","11.2 %","44.2 %","44.6 %","9256"
"2017","Michael A. Taylor","Nationals","118","399","432","108","63","23","3","19","55","53","29","3","137","1","2","1","3","17","7",".271","6.7 %","31.7 %","0.21",".320",".486",".806",".216","5.9",".363","59","6.2",".338","104","0.2","1.0","1.9","75","100","97","104","20.0 %","46.8 %","31.7 %","21.5 %","18.1 %","47.9 %","34.0 %","11489"
"2016","Odubel Herrera","Phillies","159","583","656","167","125","21","6","15","87","49","63","7","134","6","2","2","6","25","7",".286","9.6 %","20.4 %","0.47",".361",".420",".781",".134","6.3",".349","88","10.6",".338","110","1.7","-0.8","1.4","111","102","104","94","10.6 %","26.7 %","37.5 %","35.8 %","23.8 %","49.0 %","27.2 %","11476"
"2018","Scott Schebler","Reds","107","380","430","97","61","19","0","17","55","49","39","1","99","9","2","0","5","4","2",".255","9.1 %","23.0 %","0.39",".337",".439",".777",".184","3.0",".301","58","7.8",".337","108","-0.3","0.1","0.5","101","99","113","85","20.2 %","44.9 %","34.6 %","20.5 %","15.9 %","45.9 %","38.2 %","12225"
"2017","Brian Goodwin","Nationals","74","251","278","63","28","21","1","13","41","30","23","2","69","1","3","0","3","6","0",".251","8.3 %","24.8 %","0.33",".313",".498",".811",".247","6.0",".291","38","3.8",".337","103","1.1","-1.7","0.4","92","93","86","122","16.5 %","45.4 %","29.2 %","25.4 %","16.2 %","49.7 %","34.1 %","12858"
"2018","Starling Marte","Pirates","145","559","606","155","98","32","5","20","81","72","35","2","109","8","3","1","11","33","14",".277","5.8 %","18.0 %","0.32",".327",".460",".787",".182","6.6",".312","82","11.0",".337","112","0.6","2.2","-0.7","64","78","117","92","14.0 %","40.3 %","35.0 %","24.7 %","19.6 %","46.9 %","33.5 %","9241"
"2017","Gerardo Parra","Rockies","115","392","425","121","86","24","1","10","56","71","20","0","67","4","9","0","13","2","5",".309","4.7 %","15.8 %","0.30",".341",".452",".793",".143","3.0",".343","57","5.6",".337","91","-2.0","-1.2","-1.1","52","112","106","86","10.1 %","33.2 %","37.1 %","29.6 %","14.4 %","50.9 %","34.7 %","8553"
"2016","Alex Dickerson","Padres","84","253","285","65","37","16","2","10","39","37","26","2","44","4","2","0","5","5","1",".257","9.1 %","15.4 %","0.59",".333",".455",".788",".198","5.4",".274","38","4.2",".336","111","0.4","-0.8","0.4","106","106","83","119","11.8 %","43.1 %","29.9 %","27.0 %","23.7 %","42.2 %","34.1 %","12649"
"2016","Matt Holliday","Cardinals","110","382","426","94","53","20","1","20","48","62","35","1","71","8","1","0","9","0","0",".246","8.2 %","16.7 %","0.49",".322",".461",".782",".215","1.6",".253","56","6.1",".335","109","-0.2","-1.5","-0.2","95","66","112","105","17.9 %","37.8 %","34.0 %","28.2 %","17.6 %","43.9 %","38.5 %","1873"
"2016","Brandon Drury","Diamondbacks","134","461","499","130","82","31","1","16","59","53","31","2","100","3","4","0","14","1","1",".282","6.2 %","20.0 %","0.31",".329",".458",".786",".176","2.4",".327","66","7.0",".335","102","-0.5","1.4","-2.8","72","96","112","87","14.8 %","45.8 %","32.1 %","22.2 %","17.3 %","49.9 %","32.9 %","11615"
"2016","Rickie Weeks Jr.","Diamondbacks","108","180","205","43","24","9","1","9","29","27","20","0","54","4","1","0","8","5","0",".239","9.8 %","26.3 %","0.37",".327",".450",".777",".211","6.2",".288","27","2.8",".335","102","0.9","1.0","-0.7","113","85","100","108","19.1 %","40.2 %","40.9 %","18.9 %","15.8 %","44.1 %","40.2 %","1849"
"2018","Charlie Culberson","Braves","113","296","322","80","48","18","2","12","47","45","21","5","85","4","1","0","5","4","2",".270","6.5 %","26.4 %","0.25",".326",".466",".792",".196","5.0",".340","43","5.3",".335","108","-0.2","1.0","-0.2","73","93","120","80","20.7 %","42.5 %","31.6 %","25.9 %","21.7 %","46.7 %","31.6 %","3298"
"2018","Chris Taylor","Dodgers","155","536","604","136","76","35","8","17","85","63","55","0","178","9","4","0","5","9","6",".254","9.1 %","29.5 %","0.31",".331",".444",".775",".190","6.3",".345","80","9.8",".335","113","-1.0","4.0","1.4","101","126","78","111","12.1 %","37.9 %","34.3 %","27.9 %","13.3 %","48.3 %","38.4 %","13757"
"2017","Albert Almora Jr.","Cubs","132","299","323","89","62","18","1","8","39","46","19","1","53","0","2","3","8","1","0",".298","5.9 %","16.4 %","0.36",".338",".445",".782",".147","3.2",".338","43","3.4",".334","103","0.0","-1.3","-0.5","65","101","112","85","11.0 %","39.8 %","32.7 %","27.5 %","19.9 %","50.6 %","29.5 %","14109"
"2016","Matt Kemp","- - -","156","623","672","167","93","39","0","35","89","108","36","6","156","1","12","0","17","1","0",".268","5.4 %","23.2 %","0.23",".304",".499",".803",".231","2.2",".297","88","8.5",".333","108","-0.1","-0.2","-0.4","62","96","89","116","18.4 %","44.5 %","33.0 %","22.6 %","15.2 %","48.9 %","35.9 %","5631"
"2018","Brian Anderson","Marlins","156","590","670","161","112","34","4","11","87","65","62","2","129","16","2","0","18","2","4",".273","9.3 %","19.3 %","0.48",".357",".400",".757",".127","3.5",".332","88","10.0",".333","112","-1.7","2.9","-1.8","103","90","120","82","8.3 %","38.4 %","35.4 %","26.1 %","16.2 %","45.6 %","38.2 %","18289"
"2016","Jorge Soler","Cubs","86","227","264","54","33","9","0","12","37","31","31","0","66","3","3","0","5","0","0",".238","11.7 %","25.0 %","0.47",".333",".436",".769",".198","1.7",".276","34","3.2",".333","106","-0.2","1.0","0.3","136","81","89","127","16.9 %","42.7 %","35.4 %","22.0 %","18.9 %","50.0 %","31.1 %","14221"
"2016","Adam Duvall","Reds","150","552","608","133","63","31","6","33","85","103","41","1","164","6","8","0","7","6","5",".241","6.7 %","27.0 %","0.25",".297",".498",".795",".257","5.3",".275","79","7.4",".333","104","-1.1","0.6","1.4","78","92","76","137","17.8 %","49.5 %","31.1 %","19.4 %","16.4 %","44.7 %","38.9 %","10950"
"2017","Kyle Schwarber","Cubs","129","422","486","89","42","16","1","30","67","59","59","1","150","5","0","0","6","1","1",".211","12.1 %","30.9 %","0.39",".315",".467",".782",".256","2.8",".244","64","4.8",".333","103","-0.5","-0.5","0.6","135","74","87","132","24.0 %","44.5 %","30.2 %","25.4 %","21.3 %","42.3 %","36.4 %","16478"
"2016","Gregory Polanco","Pirates","144","527","587","136","76","34","4","22","79","86","53","6","119","0","6","1","13","17","6",".258","9.0 %","20.3 %","0.45",".323",".463",".786",".205","5.6",".291","75","6.3",".331","106","0.7","-1.3","0.7","104","113","87","109","14.4 %","49.2 %","28.2 %","22.7 %","18.3 %","46.0 %","35.7 %","12907"
"2016","Jose Peraza","Reds","72","241","256","78","65","8","2","3","25","25","7","0","33","5","3","0","3","21","10",".324","2.7 %","12.9 %","0.21",".352",".411",".762",".087","5.9",".361","33","2.7",".331","102","-0.1","0.7","0.3","32","130","97","85","5.0 %","31.3 %","40.3 %","28.4 %","19.4 %","59.2 %","21.3 %","13593"
"2017","Jon Jay","Cubs","141","379","433","112","89","18","3","2","65","34","37","3","80","12","2","3","11","6","2",".296","8.5 %","18.5 %","0.46",".374",".375",".749",".079","5.3",".368","56","3.4",".330","101","0.0","3.9","-1.1","95","141","106","68","2.9 %","28.3 %","36.5 %","35.2 %","11.5 %","63.2 %","25.3 %","5227"
"2018","Ryan Braun","Brewers","125","405","447","103","57","25","1","20","59","64","34","5","85","2","3","0","8","11","5",".254","7.6 %","19.0 %","0.40",".313",".469",".782",".215","4.6",".274","58","5.6",".330","105","0.0","0.0","0.1","85","106","112","82","22.0 %","39.6 %","34.4 %","26.0 %","16.4 %","40.6 %","43.0 %","3410"
"2017","Curtis Granderson","- - -","147","449","527","95","42","24","3","26","74","64","71","2","123","4","3","0","5","6","2",".212","13.5 %","23.3 %","0.58",".323",".452",".775",".241","4.8",".228","68","4.1",".330","106","0.1","1.5","1.3","150","91","74","138","16.3 %","48.6 %","34.0 %","17.3 %","17.6 %","47.1 %","35.3 %","4747"
"2018","Eric Thames","Brewers","96","247","278","54","25","10","3","16","41","37","29","4","97","2","0","0","3","7","0",".219","10.4 %","34.9 %","0.30",".306",".478",".783",".259","7.6",".284","36","3.4",".330","105","1.3","0.0","0.5","116","92","77","134","22.9 %","44.0 %","34.0 %","22.0 %","12.0 %","42.0 %","46.0 %","3711"
"2016","Marcell Ozuna","Marlins","148","557","608","148","96","23","6","23","75","76","43","2","115","4","4","0","11","0","3",".266","7.1 %","18.9 %","0.37",".321",".452",".773",".187","3.6",".296","77","5.9",".330","109","-1.5","0.0","0.5","82","92","98","107","14.1 %","37.7 %","39.2 %","23.1 %","17.3 %","45.3 %","37.4 %","10324"
"2017","Scott Schebler","Reds","141","473","531","110","53","25","2","30","63","67","39","5","125","14","5","0","7","5","3",".233","7.3 %","23.5 %","0.31",".307",".484",".791",".252","3.9",".248","69","4.0",".330","99","-0.5","0.1","1.1","82","79","103","108","22.4 %","45.9 %","33.7 %","20.4 %","19.3 %","41.4 %","39.4 %","12225"
"2016","Brandon Moss","Cardinals","128","413","464","93","44","19","2","28","66","67","39","3","141","7","5","0","8","1","0",".225","8.4 %","30.4 %","0.28",".300",".484",".784",".259","3.9",".261","59","4.2",".329","105","0.0","0.2","0.0","97","96","60","154","19.4 %","46.2 %","31.4 %","22.4 %","19.1 %","40.8 %","40.1 %","4467"
"2018","Ian Happ","Cubs","142","387","462","90","54","19","2","15","56","44","70","9","167","3","2","0","6","8","4",".233","15.2 %","36.1 %","0.42",".353",".408",".761",".176","4.5",".362","59","5.4",".329","106","-0.3","0.7","0.0","169","103","92","108","17.9 %","36.0 %","36.5 %","27.5 %","17.6 %","44.1 %","38.3 %","17919"
"2016","Andrew McCutchen","Pirates","153","598","675","153","100","26","3","24","81","79","69","7","143","5","3","0","15","6","7",".256","10.2 %","21.2 %","0.48",".336",".430",".766",".174","3.4",".297","85","5.9",".329","105","-2.0","-1.0","0.5","118","106","80","122","12.6 %","44.8 %","33.4 %","21.8 %","19.7 %","44.5 %","35.8 %","9847"
"2017","Odubel Herrera","Phillies","138","526","563","148","89","42","3","14","67","56","31","4","126","4","2","0","13","8","5",".281","5.5 %","22.4 %","0.25",".325",".452",".778",".171","4.3",".345","72","3.7",".329","100","-0.8","1.9","-0.1","61","104","100","98","10.2 %","30.9 %","38.1 %","31.1 %","24.4 %","46.3 %","29.4 %","11476"
"2017","Matt Kemp","Braves","115","438","467","121","78","23","1","19","47","64","27","5","99","0","1","0","25","0","2",".276","5.8 %","21.2 %","0.27",".318",".463",".781",".187","1.7",".318","60","2.7",".328","98","-1.1","-1.4","-4.0","64","113","110","80","19.8 %","39.1 %","36.8 %","24.1 %","17.4 %","47.9 %","34.7 %","5631"
"2016","Scott Schebler","Reds","82","257","282","68","45","12","2","9","36","40","19","2","59","6","0","0","5","2","4",".265","6.7 %","20.9 %","0.32",".330",".432",".762",".167","4.1",".312","35","2.2",".328","100","-1.4","1.9","0.2","78","87","118","85","15.8 %","46.5 %","28.3 %","25.3 %","16.2 %","50.5 %","33.3 %","12225"
"2018","Wil Myers","Padres","83","312","343","79","42","25","1","11","39","39","30","1","94","0","1","0","10","13","1",".253","8.7 %","27.4 %","0.32",".318",".446",".763",".192","5.6",".327","44","3.6",".328","107","2.0","2.5","-0.8","97","126","101","83","17.5 %","50.2 %","33.3 %","16.4 %","12.3 %","41.1 %","46.6 %","10047"
"2017","Ender Inciarte","Braves","158","662","718","201","158","27","5","11","93","57","49","3","94","0","4","3","8","22","9",".304","6.8 %","13.1 %","0.52",".350",".409",".759",".106","5.4",".339","92","4.0",".328","98","0.1","2.3","-0.1","76","116","106","83","6.8 %","30.3 %","38.5 %","31.2 %","20.9 %","57.0 %","22.1 %","4922"
"2016","Jayson Werth","Nationals","143","525","606","128","79","28","0","21","84","69","71","0","139","4","6","0","17","5","1",".244","11.7 %","22.9 %","0.51",".335",".417",".752",".173","3.4",".288","76","4.6",".327","100","0.2","3.6","-1.7","136","82","92","122","12.9 %","42.9 %","34.2 %","23.0 %","16.1 %","48.0 %","36.0 %","1327"
"2017","Carlos Gonzalez","Rockies","136","470","534","123","75","34","0","14","72","57","56","3","119","2","6","0","9","3","0",".262","10.5 %","22.3 %","0.47",".339",".423",".762",".162","3.2",".318","68","2.7",".327","85","0.3","-1.4","0.6","117","96","110","90","12.4 %","41.5 %","38.1 %","20.5 %","20.5 %","47.6 %","31.9 %","7287"
"2018","Marcell Ozuna","Cardinals","148","582","628","163","122","16","2","23","69","88","38","2","110","3","4","0","10","3","0",".280","6.1 %","17.5 %","0.35",".325",".433",".758",".153","3.2",".309","79","6.1",".327","107","0.2","3.1","1.1","67","83","109","100","13.9 %","42.2 %","35.3 %","22.5 %","15.8 %","39.1 %","45.2 %","10324"
"2017","Adam Duvall","Reds","157","587","647","146","75","37","3","31","78","99","39","1","170","10","11","0","11","5","3",".249","6.0 %","26.3 %","0.23",".301",".480",".782",".232","3.9",".290","82","3.1",".327","96","-0.6","-2.0","2.3","67","89","75","138","14.9 %","43.7 %","30.6 %","25.7 %","17.5 %","50.7 %","31.8 %","10950"
"2018","Derek Dietrich","Marlins","149","499","551","132","88","26","2","16","72","45","29","2","140","21","2","0","5","2","0",".265","5.3 %","25.4 %","0.21",".330",".421",".751",".156","4.1",".336","70","5.3",".326","108","0.1","-1.8","1.4","59","106","94","103","12.3 %","41.3 %","33.8 %","24.9 %","19.4 %","44.0 %","36.6 %","10542"
"2018","Harrison Bader","Cardinals","138","379","427","100","66","20","2","12","61","37","31","3","125","11","4","2","1","15","3",".264","7.3 %","29.3 %","0.25",".334",".422",".756",".158","6.5",".358","54","4.1",".326","107","1.5","4.1","2.0","81","123","92","96","14.1 %","46.5 %","29.6 %","23.9 %","21.5 %","40.8 %","37.7 %","18030"
"2017","Denard Span","Giants","129","497","542","135","87","31","5","12","73","43","40","0","69","3","1","1","11","12","7",".272","7.4 %","12.7 %","0.58",".329",".427",".756",".155","5.5",".295","68","1.9",".325","102","-0.9","1.1","-0.9","82","104","102","96","8.5 %","41.6 %","35.1 %","23.3 %","18.6 %","56.3 %","25.1 %","8347"
"2016","Randal Grichuk","Cardinals","132","446","478","107","51","29","3","24","66","68","28","0","141","3","1","0","9","5","4",".240","5.9 %","29.5 %","0.20",".289",".480",".769",".240","5.0",".294","59","2.7",".325","102","-0.8","2.9","0.3","68","74","91","128","17.9 %","47.1 %","31.4 %","21.6 %","17.0 %","43.1 %","39.9 %","10243"
"2018","Nick Williams","Phillies","140","407","448","104","72","12","3","17","53","50","32","2","111","9","0","0","4","3","2",".256","7.1 %","24.8 %","0.29",".324",".425",".749",".170","4.1",".312","56","3.6",".324","102","-0.5","-0.1","1.0","80","112","101","91","18.1 %","34.8 %","40.2 %","25.0 %","16.9 %","53.0 %","30.1 %","14330"
"2018","Jose Bautista","- - -","122","325","399","66","35","18","0","13","52","48","67","2","111","6","1","0","2","4","3",".203","16.8 %","27.8 %","0.60",".348",".378",".727",".175","2.9",".262","50","3.1",".324","106","-0.7","0.1","1.0","187","92","78","132","13.1 %","50.2 %","31.2 %","18.6 %","18.1 %","42.3 %","39.5 %","1887"
"2016","Jeremy Hazelbaker","Cardinals","114","200","224","47","25","7","3","12","35","28","18","2","64","0","2","4","1","5","2",".235","8.0 %","28.6 %","0.28",".295",".480",".775",".245","7.2",".278","27","1.1",".324","102","0.1","-1.6","1.1","93","70","111","104","25.0 %","34.5 %","33.8 %","31.7 %","25.4 %","43.7 %","31.0 %","9399"
"2016","Angel Pagan","Giants","129","495","543","137","96","24","5","12","71","55","42","1","66","0","3","0","11","15","4",".277","7.7 %","12.2 %","0.64",".331",".418",".750",".141","5.9",".298","66","2.5",".324","102","1.1","1.0","-0.3","90","118","95","95","8.6 %","40.1 %","33.1 %","26.9 %","20.4 %","55.3 %","24.3 %","2918"
"2017","Eduardo Nunez","Giants","76","302","318","93","68","21","0","4","37","31","12","0","29","1","2","1","8","18","5",".308","3.8 %","9.1 %","0.41",".334",".417",".752",".109","5.0",".328","39","0.6",".323","100","1.3","1.1","0.1","42","87","124","77","5.4 %","39.9 %","39.1 %","21.0 %","26.5 %","48.6 %","25.0 %","6848"
"2017","Adam Frazier","Pirates","121","406","454","112","80","20","6","6","55","53","36","2","57","8","3","1","9","9","5",".276","7.9 %","12.6 %","0.63",".344",".399",".743",".123","5.7",".306","56","0.5",".322","97","-0.6","3.9","-0.6","88","123","108","76","6.4 %","32.3 %","32.9 %","34.8 %","17.9 %","54.7 %","27.5 %","15223"
"2017","Joc Pederson","Dodgers","102","273","323","58","27","20","0","11","44","35","39","1","68","10","1","0","7","4","3",".212","12.1 %","21.1 %","0.57",".331",".407",".738",".194","3.5",".241","40","0.3",".322","100","-0.7","1.5","-0.1","134","92","105","98","15.5 %","48.5 %","30.1 %","21.4 %","19.4 %","47.6 %","33.0 %","11899"
"2016","Nick Markakis","Braves","158","599","684","161","110","38","0","13","67","89","71","9","101","5","9","0","16","0","2",".269","10.4 %","14.8 %","0.70",".346",".397",".744",".129","1.3",".300","82","1.4",".321","98","-1.2","-0.9","-0.5","120","103","96","103","7.3 %","33.5 %","37.3 %","29.2 %","14.0 %","53.1 %","32.9 %","5930"
"2017","Nick Markakis","Braves","160","593","670","163","115","39","1","8","76","76","68","8","110","6","3","0","16","0","2",".275","10.1 %","16.4 %","0.62",".354",".384",".738",".110","1.9",".324","81","-0.2",".321","94","-1.3","0.8","-0.4","113","108","110","83","5.6 %","33.3 %","36.6 %","30.0 %","15.6 %","51.2 %","33.1 %","5930"
"2016","Ichiro Suzuki","Marlins","143","327","365","95","74","15","5","1","48","22","30","1","42","3","2","3","4","10","2",".291","8.2 %","11.5 %","0.71",".354",".376",".730",".086","6.6",".329","44","0.7",".320","102","0.9","-0.3","0.6","95","130","108","71","1.4 %","32.1 %","37.6 %","30.3 %","25.9 %","52.4 %","21.7 %","1101"
"2016","Yasiel Puig","Dodgers","104","334","368","88","61","14","2","11","45","45","24","0","74","7","3","0","10","5","2",".263","6.5 %","20.1 %","0.32",".323",".416",".740",".153","4.8",".306","44","0.7",".320","101","0.0","0.2","0.1","75","77","108","103","12.0 %","43.0 %","34.2 %","22.8 %","20.5 %","48.3 %","31.2 %","14225"
"2018","Tommy Pham","Cardinals","98","351","396","87","62","11","0","14","67","41","42","1","97","2","1","0","12","10","6",".248","10.6 %","24.5 %","0.43",".331",".399",".730",".151","4.6",".303","48","1.7",".320","103","-0.7","3.2","-1.0","118","97","121","76","20.9 %","41.6 %","36.9 %","21.6 %","12.9 %","39.6 %","47.5 %","2967"
"2018","Jason Heyward","Cubs","127","440","489","119","84","23","4","8","67","57","42","1","60","2","2","2","7","1","1",".270","8.6 %","12.3 %","0.70",".335",".395",".731",".125","4.0",".297","59","1.8",".319","99","-0.5","3.5","1.3","96","83","111","98","6.2 %","42.2 %","32.0 %","25.8 %","25.5 %","44.8 %","29.7 %","4940"
"2018","Domingo Santana","Brewers","85","211","235","56","36","14","1","5","21","20","20","1","77","1","3","0","3","1","1",".265","8.5 %","32.8 %","0.26",".328",".412",".740",".147","2.8",".386","28","0.9",".319","98","-0.3","0.0","0.4","95","107","113","79","13.2 %","38.7 %","41.6 %","19.7 %","12.4 %","47.5 %","40.2 %","10348"
"2016","Jon Jay","Padres","90","347","373","101","72","26","1","2","49","26","19","0","78","6","0","1","5","2","0",".291","5.1 %","20.9 %","0.24",".339",".389",".728",".098","3.9",".371","44","0.2",".319","99","0.2","2.8","0.2","59","113","123","62","3.6 %","35.8 %","33.2 %","31.0 %","15.5 %","55.0 %","29.5 %","5227"
"2016","Ender Inciarte","Braves","131","522","578","152","118","24","7","3","85","29","45","5","68","4","2","5","8","16","7",".291","7.8 %","11.8 %","0.66",".351",".381",".732",".090","6.3",".329","68","0.3",".319","97","0.0","3.4","1.1","90","112","111","79","2.5 %","31.9 %","35.1 %","33.0 %","23.0 %","54.2 %","22.8 %","4922"
"2016","Trayce Thompson","Dodgers","80","236","262","53","29","11","0","13","31","32","26","0","66","0","0","0","3","5","1",".225","9.9 %","25.2 %","0.39",".302",".436",".738",".212","3.7",".255","31","0.0",".318","100","0.5","2.6","1.1","115","78","116","93","24.1 %","41.2 %","41.8 %","17.1 %","19.4 %","49.4 %","31.2 %","9952"
"2017","Daniel Descalso","Diamondbacks","131","344","398","80","49","16","5","10","47","51","48","0","89","4","2","0","6","4","0",".233","12.1 %","22.4 %","0.54",".332",".395",".727",".163","5.8",".283","47","-1.1",".318","88","0.5","-0.2","0.3","134","87","88","123","9.0 %","43.6 %","34.6 %","21.8 %","16.0 %","47.1 %","37.0 %","8392"
"2017","John Jaso","Pirates","126","256","302","54","25","19","0","10","28","35","40","2","66","5","1","0","5","1","1",".211","13.2 %","21.9 %","0.61",".328",".402",".730",".191","1.6",".243","36","-1.0",".317","94","-0.4","1.8","0.4","147","94","76","134","11.1 %","47.1 %","34.0 %","18.9 %","19.9 %","44.0 %","36.1 %","5887"
"2016","Melvin Upton Jr.","Padres","92","344","374","88","59","11","2","16","46","45","23","1","106","2","3","1","5","20","5",".256","6.1 %","28.3 %","0.22",".304",".439",".743",".183","6.3",".320","44","-0.4",".317","98","1.8","1.1","0.6","71","89","103","102","19.3 %","32.8 %","37.3 %","29.9 %","18.7 %","47.7 %","33.6 %","5015"
"2017","Matt Szczur","- - -","119","195","237","44","27","12","2","3","28","18","34","0","44","4","1","3","2","0","2",".226","14.3 %","18.6 %","0.77",".350",".354",".704",".128","3.9",".275","28","-1.0",".316","94","-1.0","0.7","0.8","159","91","87","121","4.7 %","41.3 %","31.6 %","27.1 %","25.8 %","54.2 %","20.0 %","11255"
"2017","Hunter Renfroe","Padres","122","445","479","103","51","25","1","26","51","58","27","1","140","6","1","0","4","3","0",".231","5.6 %","29.2 %","0.19",".284",".467",".751",".236","3.2",".275","56","-2.1",".316","94","0.4","-1.3","1.6","63","81","86","129","18.7 %","50.0 %","31.1 %","19.0 %","23.5 %","41.8 %","34.6 %","15464"
"2017","Randal Grichuk","Cardinals","122","412","442","98","48","25","3","22","53","59","26","3","133","2","2","0","9","6","1",".238","5.9 %","30.1 %","0.20",".285",".473",".758",".235","5.2",".293","52","-2.0",".315","95","0.6","1.9","0.5","65","104","81","121","18.3 %","51.3 %","27.8 %","21.0 %","18.2 %","41.6 %","40.2 %","10243"
"2018","Phillip Ervin","Reds","78","218","247","55","37","10","1","7","27","31","20","1","60","5","4","0","5","6","1",".252","8.1 %","24.3 %","0.33",".324",".404",".728",".151","5.1",".310","29","0.1",".315","94","0.6","1.7","0.1","90","127","84","103","12.3 %","35.2 %","30.3 %","34.6 %","19.8 %","45.7 %","34.6 %","14738"
"2018","Odubel Herrera","Phillies","148","550","597","140","96","19","3","22","64","71","38","3","122","7","1","1","11","5","2",".255","6.4 %","20.4 %","0.31",".310",".420",".730",".165","3.7",".290","70","0.1",".315","96","-0.2","0.4","1.5","71","84","103","106","13.9 %","38.8 %","33.7 %","27.4 %","27.2 %","47.9 %","24.9 %","11476"
"2017","Chris Owings","Diamondbacks","97","362","386","97","59","25","1","12","41","51","17","0","87","1","4","2","3","12","2",".268","4.4 %","22.5 %","0.20",".299",".442",".741",".174","4.9",".318","45","-2.4",".313","85","1.4","-0.7","1.3","49","106","96","101","12.2 %","39.2 %","32.7 %","28.1 %","16.0 %","52.3 %","31.7 %","10030"
"2018","Gerardo Parra","Rockies","142","401","443","114","91","17","0","6","52","53","32","3","75","5","3","2","6","11","4",".284","7.2 %","16.9 %","0.43",".342",".372",".714",".087","4.0",".334","51","-0.7",".313","80","0.3","-1.5","0.5","80","114","108","81","6.6 %","36.3 %","33.8 %","29.9 %","13.9 %","52.0 %","34.1 %","8553"
"2016","Kirk Nieuwenhuis","Brewers","125","335","392","70","38","18","1","13","38","44","56","1","133","1","0","0","5","8","9",".209","14.3 %","33.9 %","0.42",".324",".385",".709",".176","3.3",".302","44","-1.8",".313","91","-2.3","1.0","1.0","165","93","104","99","19.4 %","48.5 %","27.2 %","24.3 %","13.4 %","51.5 %","35.2 %","6400"
"2017","Stephen Piscotty","Cardinals","107","341","401","80","54","16","1","9","40","39","52","2","87","5","3","0","11","3","6",".235","13.0 %","21.7 %","0.60",".342",".367",".708",".132","2.7",".286","46","-2.8",".313","93","-2.2","-1.1","-0.5","144","86","111","94","10.6 %","44.8 %","29.6 %","25.7 %","17.9 %","49.4 %","32.7 %","13367"
"2016","Hernan Perez","Brewers","123","404","430","110","76","18","3","13","50","56","18","0","94","1","4","3","6","34","7",".272","4.2 %","21.9 %","0.19",".302",".428",".730",".156","6.9",".322","48","-2.2",".312","90","3.7","1.5","1.2","48","96","97","106","11.5 %","36.9 %","35.7 %","27.4 %","17.7 %","50.5 %","31.9 %","5751"
"2016","Michael Conforto","Mets","109","304","348","67","33","21","1","12","38","42","36","2","89","5","3","0","6","2","1",".220","10.3 %","25.6 %","0.40",".310",".414",".725",".194","3.3",".267","39","-1.8",".312","97","-0.2","0.8","0.5","120","89","81","132","12.2 %","42.7 %","32.6 %","24.8 %","17.4 %","42.7 %","39.9 %","16376"
